admin1,admin2,admin3,admin4,admin5,admin6,amount
Central Central,195 Central Election Commission,"3886 Election Council of Sateasca Oliscani Electoral District No. 13, Soldanesti Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,0.0
Central Central,195 Central Election Commission,"3885 Election Council of Sateasca Visoca Electoral District No. 33, Sor Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,0.0
Central Central,195 Central Election Commission,3897 Election Council of Ucrainca Electoral District No. 25,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,0.0
Central Central,195 Central Election Commission,3890 Electoral continuous education center at the Central Electoral Commission,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,043 Other facilities,0.0
Central Central,195 Central Election Commission,"3893 Polling station for Lebedenco Electoral District No. 24, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,206 Conducting referendums,0.0
Central Central,195 Central Election Commission,3899 Polling stations for electoral districts Nos. 1-7 of Anenii Noi city electoral district,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,206 Conducting referendums,0.0
Central Central,195 Central Election Commission,"3889 Polling stations for electoral districts Nos. 15/25 and 15/26 of Mincenii de Jos Commune, Rezina Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,0.0
Central Central,195 Central Election Commission,"3888 Polling stations for electoral districts Nos. 27/50 and 27/51 of Manta Commune, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,0.0
Central Central,195 Central Election Commission,"3894 Polling stations for electoral districts Nos. 46 and 47 of Lebedenko Commune, Cahul Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,206 Conducting referendums,0.0
Central Central,195 Central Election Commission,"3887 Polling stations for electoral districts Nos. 5/12, 5/13, and 5/14 of Chetrosu Commune, Anenii Noi Region",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,205 Running local public administration authority elections,0.0
Central Central,312 Civil Service Center,0312 Alternative Direction Service,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,042 Alternative service,1171700.0
Central Central,106 Constitutional Court,0106 Constitutional Court,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,005 Constitutional authority,10766300.0
Central Central,106 Constitutional Court,0106 Constitutional Court,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,478 Justice reform implementation,216100.0
Central Central,103 Court of Accounts,0103 Court of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,010 Central apparatus (office) of ministries and other administrative authorities,30163100.0
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,010 Central apparatus (office) of ministries and other administrative authorities,30102000.0
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,478 Justice reform implementation,6738200.0
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,469 Specialized prosecutors' offices,12441700.0
Central Central,113 General Attorney's Office,0113 Prosecutor General,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,221 Specialty regional office operations,80784900.0
Central Central,200 General actions,"1625 5101 Special Items, 5102",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,0157 Academy of Sciences of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3808 Agency for Energy Efficiency,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3766 Agency for Payments and Intervention in Agriculture,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,0.0
Central Central,200 General actions,3766 Agency for Payments and Intervention in Agriculture,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1281 Agro-Industrial College Ungheni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,"1383 Alexander the Good Teacher Training College, Calarasi",0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1731 Andrew Lupan Central Scientific Library of the Academy of Sciences of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1520 Armed Forces Military Institute,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1877 Army Unit 1006,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1527 Artillery battalion,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1312 Auxiliary boarding school Rezina,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1410 Auxiliary boarding school Tocuz,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1525 Base fuel storage national army,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2541 Bender Customs Bureau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1916 Besides the UN Permanent Representation New York,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,0.0
Central Central,200 General actions,1916 Besides the UN Permanent Representation New York,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2908 Boarding house for children with mental,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2827 Boarding house for mentally disabled children (bytes) Orhei,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,0152 Border Guard Service,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3823 Border operations center,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2540 Briceni Customs Bureau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1876 Brigade No. 2 mobile-operative Carabinieri troops,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3149 CPR Basarabeasca,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3146 CPR Calarasi,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3140 CPR Dubasari,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3166 CPR Edinet,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3159 CPR Falesti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3162 CPR Glodeni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3167 CPR Hincesti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3147 CPR Nisporeni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3144 CPR Noi,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3169 CPR Orhei,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3172 CPR Soroca,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3142 CPR Straseni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3156 CPR Telenesti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2533 Cahul Customs Bureau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,0297 Center for Combating Economic Crimes and Corruption,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,0257 Center for Human Rights,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2551 Center for material-technical supply of the prison system,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3466 Center of Information Technologies in Education,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3794 Central probation office,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3483 Centralized accounting Sports Agency of the Republic of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,212 Government reserves fund,0.0
Central Central,200 General actions,3483 Centralized accounting Sports Agency of the Republic of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1339 Centralized accounting TEM,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3877 Chisinau City Food Security Directorate,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2532 Chisinau Customs Office,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2632 Chisinau State Tax Inspectorate,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,0150 Civil Protection and Emergencies Service,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2486 College buildings in Chisinau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1218 College of Medicine Ungheni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1224 College of Medicine educational institution Balti,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1478 College of Music and Pedagogy,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1563 Commissioner General of Police of Chisinau,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2815 Communications and Information Center of the General Staff,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3524 Consulate of Moldova in Bologna,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,0103 Court of Moldova,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3522 Credit Line Directorate of the Ministry of Finance,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-10132500.0
Central Central,200 General actions,0151 Cricova SA Winery,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1500 Departamenrul Penitentiary Institutions,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1585 Department carabiner troops,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3399 Detachamentul Panther special-purpose,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1896 Direction Forces Guard and escort to Deparatm. penitentiary institutions of M.J.,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2952 Direction lending,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-41891000.0
Central Central,200 General actions,3395 Direction of aqueducts and sewage Soroca,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,1847 Direction of external finance and debt,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,"192 Interest payments on the loans granted by other countries, international finance organizations, foreign banks and companies",217967400.0
Central Central,200 General actions,1847 Direction of external finance and debt,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,-34265000.0
Central Central,200 General actions,1005 Directorate General for administration buildings Moldovan Government,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,2944 District Court Ungheni,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3370 District Economic Court,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3839 Education center for children with cancer,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
Central Central,200 General actions,3490 Employment Agency of Cahul,0000 UNCATEGORIZED AT THIS LEVEL,0000 UNCATEGORIZED AT THIS LEVEL,281 Net lending,0.0
